"nome_pais","year","Country Name","Country Code","Adjusted net national income per capita (constant 2010 US$)","Agricultural land (% of land area)","Agricultural raw materials exports (% of merchandise exports)","Agricultural raw materials imports (% of merchandise imports)","Agriculture, forestry, and fishing, value added (annual % growth)","Cereal production (metric tons)","Crop production index (2004-2006 = 100)","Fertilizer consumption (% of fertilizer production)","Food exports (% of merchandise exports)","Food imports (% of merchandise imports)","Food production index (2004-2006 = 100)","NA","Area","Year","Gross per capita Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Cereals,Total","Gross per capita Production Index Number (2004-2006 = 100)_Crops (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Food (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Livestock (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Non Food (PIN)","Gross Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Gross Production Index Number (2004-2006 = 100)_Cereals,Total","Gross Production Index Number (2004-2006 = 100)_Crops (PIN)","Gross Production Index Number (2004-2006 = 100)_Food (PIN)","Gross Production Index Number (2004-2006 = 100)_Livestock (PIN)","Gross Production Index Number (2004-2006 = 100)_Non Food (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Cereals,Total","Net per capita Production Index Number (2004-2006 = 100)_Crops (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Food (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Livestock (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Non Food (PIN)","Net Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Net Production Index Number (2004-2006 = 100)_Cereals,Total","Net Production Index Number (2004-2006 = 100)_Crops (PIN)","Net Production Index Number (2004-2006 = 100)_Food (PIN)","Net Production Index Number (2004-2006 = 100)_Livestock (PIN)","Net Production Index Number (2004-2006 = 100)_Non Food (PIN)","GeoAreaCode","GeoAreaName","undernourishment"
"venezuela","2001","Venezuela, RB","VEN",7960.73662807586,24.5314891446063,0.240319426146513,1.30730601839856,2.03701920171622,3116774,97.45,NA,1.71577936860528,11.4917644180465,99.9,NA,"Venezuela (Bolivarian Republic of)",2001,108.4,87.13,104.48,108.07,111.17,127.3,100.9,81.13,97.31,100.6,103.44,118.58,107.68,87.31,104.64,107.33,111.08,127.3,100.22,81.29,97.45,99.9,103.36,118.58,"862","Venezuela (Bolivarian Republic of)",16.3
"venezuela","2002","Venezuela, RB","VEN",7091.61082157303,24.420384331954,0.234579177194537,1.41003186704951,-0.800077361169784,2568899,89.99,62.7150304083406,1.63042488820092,12.5875411569083,99.31,NA,"Venezuela (Bolivarian Republic of)",2002,104.41,71.48,94.75,104.21,111.25,116.3,98.98,67.78,89.87,98.79,105.43,110.33,104.96,71.42,94.88,104.76,111.14,116.3,99.5,67.72,89.99,99.31,105.33,110.33,"862","Venezuela (Bolivarian Republic of)",16.8
"venezuela","2003","Venezuela, RB","VEN",6661.3622829867,24.420384331954,0.151322722957992,2.02779432479644,-1.30890919258825,3116493,91.99,76.7297696902755,1.05478842533901,17.2645627322723,94.34,NA,"Venezuela (Bolivarian Republic of)",2003,97.94,82.42,95.24,97.98,99.85,95.59,94.53,79.57,91.97,94.57,96.34,92.32,97.72,82.23,95.26,97.76,99.88,95.59,94.31,79.39,91.99,94.34,96.36,92.32,"862","Venezuela (Bolivarian Republic of)",15.2
"venezuela","2004","Venezuela, RB","VEN",8127.44271656404,24.4770704608582,0.0957412518303685,1.74669401458337,4.37933850551246,3663956,95.33,56.3164632335017,0.829480486307859,14.8134177298814,90.36,NA,"Venezuela (Bolivarian Republic of)",2004,93.19,98.53,97.02,93.09,90.47,98.79,91.53,96.81,95.35,91.44,88.84,97.1,92.12,98.51,97,92,90.45,98.79,90.48,96.79,95.33,90.36,88.81,97.1,"862","Venezuela (Bolivarian Republic of)",13.1
"venezuela","2005","Venezuela, RB","VEN",9713.82113099635,24.4827390737487,0.048061409827836,1.09336690737088,9.83518971294033,3583934,102.55,59.4288322270174,0.486778310718007,9.92224422798606,102.34,NA,"Venezuela (Bolivarian Republic of)",2005,101.33,95.48,102.57,101.32,100.45,101.99,101.26,95.44,102.56,101.25,100.35,101.99,102.41,95.35,102.57,102.42,100.41,101.99,102.34,95.31,102.55,102.34,100.31,101.99,"862","Venezuela (Bolivarian Republic of)",10.5
"venezuela","2006","Venezuela, RB","VEN",11093.5107172473,24.4373901706252,0.0186459814297581,0.922156018654972,1.03437188249747,4044300,102.11,59.0460138820928,0.204988904091761,7.51660985915165,107.29,NA,"Venezuela (Bolivarian Republic of)",2006,105.48,105.99,100.4,105.59,109.08,99.22,107.2,107.75,102.09,107.31,110.82,100.9,105.47,106.14,100.42,105.58,109.14,99.22,107.18,107.9,102.11,107.29,110.88,100.9,"862","Venezuela (Bolivarian Republic of)",8.4
"venezuela","2007","Venezuela, RB","VEN",12615.7744710152,24.4419250609376,NA,0.748171887105326,2.58822022169707,4008055,105.3,46.0105228207289,NA,7.11160892647348,114.65,NA,"Venezuela (Bolivarian Republic of)",2007,112.08,101.86,101.86,112.36,119.32,95.88,115.81,105.27,105.29,116.09,123.24,99.13,110.71,101.72,101.86,110.97,119.44,95.88,114.38,105.13,105.3,114.65,123.36,99.13,"862","Venezuela (Bolivarian Republic of)",6
"venezuela","2008","Venezuela, RB","VEN",13959.5454718606,24.4884076866391,0.0217770748904346,1.30124570827791,3.48535822621142,4107467,103.33,53.7427443436637,0.17606330758648,16.2296301348093,105.9,NA,"Venezuela (Bolivarian Republic of)",2008,102.82,102.91,98.39,102.99,105.95,92.89,107.95,108.08,103.36,108.13,111.2,97.59,100.73,102.84,98.36,100.87,105.99,92.89,105.76,108.01,103.33,105.9,111.25,97.59,"862","Venezuela (Bolivarian Republic of)",4
"venezuela","2009","Venezuela, RB","VEN",11224.1719308049,24.3750354288306,0.0268412100783744,0.952958551534862,1.00000730212867,3711867,101.37,46.686829983046,0.15578052344279,16.1603446364129,107.8,NA,"Venezuela (Bolivarian Republic of)",2009,102.61,93.83,95.01,103,107.99,79.86,109.44,100.11,101.39,109.86,115.14,85.24,100.7,93.95,94.99,101.07,107.97,79.86,107.4,100.23,101.37,107.8,115.12,85.24,"862","Venezuela (Bolivarian Republic of)",3.1
"venezuela","2010","Venezuela, RB","VEN",12662.4860154945,24.4884076866391,0.0224441823994153,1.18425232274102,0.91974850846708,3664849,100.73,50.2714501228807,0.189824077863883,15.4677465530408,109.55,NA,"Venezuela (Bolivarian Republic of)",2010,102.83,87.71,93.01,103.08,109.78,88.1,111.37,95.02,100.78,111.64,118.85,95.48,100.93,87.85,92.96,101.16,109.55,88.1,109.31,95.17,100.73,109.55,118.61,95.48,"862","Venezuela (Bolivarian Republic of)",3.1
"venezuela","2011","Venezuela, RB","VEN",12933.2920326773,24.4884076866391,0.0111603366499758,1.25961024045984,-0.819215345007791,3429024,108.34,51.6712852558234,0.0602575022716485,15.8688290360021,122.38,NA,"Venezuela (Bolivarian Republic of)",2011,112.21,84.1,98.55,112.55,121.88,92.71,123.35,92.48,108.39,123.72,133.93,101.98,111.01,84.05,98.51,111.33,121.74,92.71,122.02,92.42,108.34,122.38,133.78,101.98,"862","Venezuela (Bolivarian Republic of)",3.6
"venezuela","2012","Venezuela, RB","VEN",13169.4535993683,24.4884076866391,0,1.0501268936902,1.98004520147732,3311726,97.38,55.4818331238728,0,15.6348147602011,115.41,NA,"Venezuela (Bolivarian Republic of)",2012,104.84,80.85,87.37,105.34,117.19,75.4,116.93,90.2,97.5,117.49,130.66,84.15,103,80.75,87.27,103.49,117.24,75.4,114.87,90.09,97.38,115.41,130.71,84.15,"862","Venezuela (Bolivarian Republic of)",4.7
"venezuela","2013","Venezuela, RB","VEN",11853.5366788266,24.4884076866391,0.015281894706867,0.849007278552661,-1.69135170579703,3693974,103.95,54.3336109496822,0.0419580194652928,18.4050682571256,117.02,NA,"Venezuela (Bolivarian Republic of)",2013,106.31,87.42,91.81,106.87,116.58,73.9,120.26,98.91,103.91,120.88,131.82,83.65,102.95,87.44,91.85,103.46,116.67,73.9,116.44,98.94,103.95,117.02,131.93,83.65,"862","Venezuela (Bolivarian Republic of)",6.1
"venezuela","2014","Venezuela, RB","VEN",10092.496304333,24.4884076866391,NA,NA,-4.5654829934346,3597762,106.36,49.7837198497315,NA,NA,117.8,NA,"Venezuela (Bolivarian Republic of)",2014,106.22,85.75,92.64,106.96,115.83,63.07,121.82,98.37,106.3,122.66,132.79,72.38,102.03,85.77,92.69,102.72,115.93,63.07,117,98.39,106.36,117.8,132.91,72.38,"862","Venezuela (Bolivarian Republic of)",7.9
"venezuela","2015","Venezuela, RB","VEN",NA,24.4884076866391,NA,NA,NA,2294532,98.5,58.9759182947591,NA,NA,117.15,NA,"Venezuela (Bolivarian Republic of)",2015,102.93,55,84.69,103.71,115.85,57.74,119.65,63.95,98.49,120.55,134.61,67.17,100.04,54.68,84.69,100.79,115.95,57.74,116.28,63.58,98.5,117.15,134.74,67.17,"862","Venezuela (Bolivarian Republic of)",9.8
"venezuela","2016","Venezuela, RB","VEN",NA,24.4884076866391,NA,NA,NA,1782326,78.49,58.9759182947591,NA,NA,107.73,NA,"Venezuela (Bolivarian Republic of)",2016,92.16,36.25,66.71,92.94,110.16,46.4,108.54,42.71,78.61,109.46,129.71,54.69,90.69,35.73,66.6,91.48,110.24,46.4,106.81,42.09,78.49,107.73,129.8,54.69,"862","Venezuela (Bolivarian Republic of)",11.7
